Address,Address Tag,Type,Token Balance,Percentage,Date Times,Txhash,Value (USD),From,To,Transfer Type,是否沉淀
0xad31538baf6a4e5f8cf6a9065872fbdb7c8c2868,-,Eoa,70,0.01%,2024/2/29 18:01,0x3bdb61090617bea8739f231b36b1129c2dc21a35f8518c5589cbea6ce97845d7,47646.3,0xad31538baf6a4e5f8cf6a9065872fbdb7c8c2868,0x03d4bcb303206af28caa2b3bed1a03c4601b8ec3,out,否
0x19286fd203d4e3e167ccd2b6cef0df31de847bc2,Gate.io Deposit Address,Eoa,70,0.01%,2024/7/16 10:02,0x446ce553bf0cc5c42e144ac7a4eeb7077a36d46d4352001b09bcc166820b27da,80246.4,0x19286fd203d4e3e167ccd2b6cef0df31de847bc2,0x0d0707963952f2fba59dd06f2b425ace40b492fe,out,否
0xd2d2a89aa3b448e3dd39f8d17777fa7a591644af,-,Eoa,69.4,0.01%,2021/12/6 13:18,0x8922717c513dcd5435e59e744b8cff9dadc2d1250f4dcad01d21e5c6cd271e2a,16849.1281,0x74e4716e431f45807dcf19f284c7aa99f18a4fbc,0xd2d2a89aa3b448e3dd39f8d17777fa7a591644af,in,是
0x8adccf68a4f47ae07c5b44b5e2436dbd92375714,-,Eoa,69.15,0.01%,,,0,,,,
0x259606c45db54146627920d3be6a31e0793e1e2c,Binance Deposit Address,Eoa,69,0.01%,2024/4/7 23:30,0x118e49b96989b4dec0b1dfeeb5759d6300a3ba3a0675866edfb21e74a1765668,157985.1,0x259606c45db54146627920d3be6a31e0793e1e2c,0x8894e0a0c962cb723c1976a4421c95949be2d4e3,out,否
0x5616304e1c78151c92671f1640672cb19265d062,-,Eoa,68.97,0.01%,,,0,,,,
0xc656e6c85482e43226366097fadb5140828f459e,-,Eoa,68.68,0.01%,2024/1/5 15:50,0xb7207ffa9126f941f287924985e832335ec8edccf3e12729fa47effe8a96d29c,263980.0375,0xc656e6c85482e43226366097fadb5140828f459e,0xdd90e5e87a2081dcf0391920868ebc2ffb81a1af,out,否
0xe4c2df38e57d297e7a0cc8e0b8eb70ed01fafe67,-,Eoa,68.36,0.01%,2023/11/26 5:56,0x4df4bc25104582a3264744603ff1de1d559e92dbbcb4fb842ccbbe5f15f61234,171835.3779,0xe4c2df38e57d297e7a0cc8e0b8eb70ed01fafe67,0xa0ffc7edb9daa9c0831cdf35b658e767ace33939,out,是
0x5e16552a6ff8429601b5666541cb6cc7f927d14a,-,Eoa,68.16,0.01%,2024/2/4 7:57,0x6afec4e3e0d5367b9d81f22fca3ce772fef436d8a81ed9ab25fa37a5a7400f9a,20344.68164,0x5e16552a6ff8429601b5666541cb6cc7f927d14a,0x4982085c9e2f89f2ecb8131eca71afad896e89cb,out,否
0xbd81ef29970a5b505078a4c44acb1afb223e851b,-,Eoa,68.14,0.01%,2023/11/15 19:31,0x6234c69df84175a83cdc61856edfb90ba2722d466cde3a836083c102ad593d24,170898.2013,0x1d0ae300eec4093cee4367c00b228d10a5c7ac63,0xbd81ef29970a5b505078a4c44acb1afb223e851b,in,是
