Address,Address Tag,Type,Token Balance,Percentage,Date Times,Txhash,Value (USD),From,To,Transfer Type,是否沉淀
0xd4e6ab4549ae44cbdc9147cba756be8ef82b73cf,-,Eoa,"3,550,519.48",0.05%,,,0,,,,
0x1ef2fefb50ecf5ecb665e3403233186c0686e2cd,-,Eoa,"3,550,511.52",0.05%,2023/12/20 9:57,0x1e94998dfca93179423f120c3f89822a932ee265888cf87c9aa066d38f07c16f,245017.772,0x1ef2fefb50ecf5ecb665e3403233186c0686e2cd,0x16cdfdad28d84ab2334a8e74a48beb353e33cf8c,out,是
0x1fd3f6cb433b79e066256710c4dad7fc1c85f779,-,Eoa,"3,549,946.20",0.05%,2023/12/18 8:41,0xc8edd84d0071246d5b9b4c43e4f6a1263f146d6bce1b6b8316c426216a454676,3549936.21,0x1fd3f6cb433b79e066256710c4dad7fc1c85f779,0xa137f74de447f74251462da68839008bf8686b81,out,是
0x0a639cb00c44705409c32b0f01f16bbc3b3c26eb,-,Eoa,"3,469,305.52",0.04%,2024/5/16 4:07,0xdbcdd87ab80df8793ff826b72b2c13830cefc651a3009d848173da5b5520c58c,650354,0x0a639cb00c44705409c32b0f01f16bbc3b3c26eb,0xefa42908e5c0f3ea76984bdf749abf79ec9e3608,out,
0xbc1a333192def2c9fa988b5669d9eb3148cfce4c,-,Eoa,"3,458,175.38",0.04%,2023/12/20 10:43,0xf60bfdb89a09425ef9a187ddee95c140bcc0c257152fad7eb6af59fa9bdd2ef9,245018.997,0xbc1a333192def2c9fa988b5669d9eb3148cfce4c,0xe547c8ceed9ee57639d18de9e6b2f618945dfeaa,out,是
0x16cdfdad28d84ab2334a8e74a48beb353e33cf8c,-,Eoa,"3,456,180.66",0.04%,2023/12/20 9:57,0xc8117478ccdb12b81370c3519d9a7742c0d26f95dfa17506ee4b248c7d60d522,245018.017,0x16cdfdad28d84ab2334a8e74a48beb353e33cf8c,0xd4e6ab4549ae44cbdc9147cba756be8ef82b73cf,out,是
0x08c8cb69e2c72bb2a6955334cc3475200d0890b6,-,Eoa,"3,363,835.55",0.04%,2023/12/20 9:58,0xa6b05248025ad3204b79e927b234fd955aea41e447e7ee98dda290f76eb6d180,245018.752,0x08c8cb69e2c72bb2a6955334cc3475200d0890b6,0xbc1a333192def2c9fa988b5669d9eb3148cfce4c,out,是
0x4e83dd101e2596c39a4b44c203ab07c636023157,-,Eoa,"3,362,945.88",0.04%,2023/12/20 9:58,0x5d7292422aa9247191acc27b24a7645d3fb3b40e41f2e6fa98d12026e8a55799,245018.507,0x4e83dd101e2596c39a4b44c203ab07c636023157,0xad75eb010c2e70b9ec536637f6ea7793ec71e09a,out,是
0xce30537a0e81795a4142110b46060eb05c987c70,-,Eoa,"3,351,272.45",0.04%,,,0,,,,
0xf5e79b5f0c41909883f074d9a329a000ca2af3a3,-,Eoa,"3,325,175.94",0.04%,2024/8/7 18:10,0x6b3128095ca914c8bdacb28ed31b5194bd60b6c993887173e7e9e4588c2b2f93,471000,0x4c177674d706b5c6a26681c60551acf7c9d2edbb,0xf5e79b5f0c41909883f074d9a329a000ca2af3a3,in,
