Address,Address Tag,Type,Token Balance,Percentage,Date Times,Txhash,Value (USD),From,To,Transfer Type
0x5680b3fcbb64fb161adbd347bc92e8ddeda97008,-,Eoa,217.80,0.14%,2024-03-28 20:50:35,0x12b5b828bd487429e997342daae248037654f01693019a14b91929d55bc5c336,5960542.0,0x5680b3fcbb64fb161adbd347bc92e8ddeda97008,0x593c427d8c7bf5c555ed41cd7cb7cce8c9f15bb5,out
0x1ac296547248ba59a39878b2f8087bd75762df5d,-,Eoa,216.59,0.14%,2021-08-04 03:57:41,0xf78c65088ba4633702b9869b1713816371dc146bc7adf91691b23f707d4f344c,12910117.685958557,0xbe89dd352bfd244e7abdfb21da0d4ae85bb047c6,0x1ac296547248ba59a39878b2f8087bd75762df5d,in
0xfaf5358a4ac02833dd82e1beb3347d81bdf596cc,-,Eoa,210.29,0.13%,2024-01-11 08:29:35,0x3ba3617d8112e744e865278fcbcef0eaca045d2eabf98d2ad7b55b13e7166f8f,3764902.5973611833,0x4a14347083b80e5216ca31350a2d21702ac3650d,0xfaf5358a4ac02833dd82e1beb3347d81bdf596cc,in
0x70fbb965302d50d1783a2337cb115b30ae9c4638,-,Eoa,200.00,0.12%,2021-03-05 08:24:55,0x8956f396678cb21dfbd233b520fbe3609e6a68fa84e1239814a0be104a9ba271,11921084.0,0x50a4f9d29f54ab5f10a3511149b5890ab5bb408f,0x70fbb965302d50d1783a2337cb115b30ae9c4638,in
0xa0e9e1e224b66e82893873d0a2d1a17a4ad199aa,-,Eoa,200.00,0.12%,2024-08-09 02:45:47,0x6f1bfcf2b7d29a9874e75331a3d5dc74fb64803f1622d4eec578115994e64eba,11921084.0,0xa0e9e1e224b66e82893873d0a2d1a17a4ad199aa,0xe9a7b355a80bc11f27d822909e4d9a18d3952445,out
0x37d63649527cc66eee5b6d96b3305f0f764618f5,-,Eoa,192.95,0.12%,2024-05-13 12:30:35,0xd230e961d10adfbb4173ba78501b161e8f5c703ec6545671da6974e05a6c89fb,1351689.990966,0xb323692b6d4db96af1f52e4499a2bd0ded9af3c5,0x37d63649527cc66eee5b6d96b3305f0f764618f5,in
0x21f0ec8719b1e92f04f57d1e41dbdf248b5514b3,-,Eoa,188.25,0.12%,2021-06-26 00:15:37,0x22a6ffa4991646e0a2da8a86dcb455d77cbdd66e0befc974bf6cd47de8744ca4,11220914.427798934,0x24b8235c58960d08dfef84f67b0c442c3b107402,0x21f0ec8719b1e92f04f57d1e41dbdf248b5514b3,in
0x9a5c7630d327885ae849217702824e5835d3c5e0,-,Eoa,185.63,0.12%,2024-02-16 15:26:23,0x71ea0b30c3618bef8a90eb16378d253a2e2325f783c0f7883df809afcf470a58,3780104.2629448236,0xed805ac246f441ea0d057b81d910ef1e39eb5995,0x9a5c7630d327885ae849217702824e5835d3c5e0,in
0x59bb9d4a00e5f6bf2cd1286f93afa0cf0326325f,-,Eoa,177.28,0.11%,2022-11-17 06:38:59,0xf636a791ee1d9ad0b90f627ca020c2a31d5ef56d760220a60f90891207e47a57,287088.2251055784,0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x59bb9d4a00e5f6bf2cd1286f93afa0cf0326325f,in
0xaeb9c505b7411128204755109dd8e30d3557d60e,-,Eoa,176.15,0.11%,2023-01-13 14:29:47,0xa4566fe418b5fecc78da04ce6666adc8ce2374770fda64a7ccd781f87b90f5a5,314979.2855727476,0x1111111254fb6c44bac0bed2854e76f90643097d,0xaeb9c505b7411128204755109dd8e30d3557d60e,in
0x5a16552f59ea34e44ec81e58b3817833e9fd5436,CVault Finance:Deployer,Eoa,172.72,0.11%,2024-08-05 01:42:47,0xbd6cd485d39c3a2f9fa9709e30483dde66f0da11da79a826fb33da852edfdced,1087311.4785647576,0x6a000f20005980200259b80c5102003040001068,0x5a16552f59ea34e44ec81e58b3817833e9fd5436,in
0xf3315095db3f53af331a83cee931b1e3751cfc8f,-,Eoa,172.67,0.11%,2024-01-11 13:44:35,0xca148d4d4496e6a913b755b9572b12b4da09d669341a2ee4b2d6ff7551c9f596,10292437.425004,0xfc686bb7f423ba8f6a16b0dd32405a30505a8c1b,0xf3315095db3f53af331a83cee931b1e3751cfc8f,in
0xb2b6360cf65384af668e905d09e46a8c7918eeee,-,Eoa,166.70,0.10%,2023-10-26 10:04:11,0xdc456f151f7783a1dc489a97c63e3458d6bfb549c944d301bbc45b0ab943f455,1771338.6763502792,0xb2b6360cf65384af668e905d09e46a8c7918eeee,0x8571c129f335832f6bbc76d49414ad2b8371a422,out
0x563654bfe483530f2a82ba2b17c28bc4daa7447b,-,Eoa,162.23,0.10%,2022-03-07 21:37:18,0x43ef3e0a5a2835864355d623524ce36ca89915d9a108b729e1f5b8c3adbeeb23,595459.391553278,0x1111111254fb6c44bac0bed2854e76f90643097d,0x563654bfe483530f2a82ba2b17c28bc4daa7447b,in
0x89638209d697505f9b9f8a3971a7d0c8b093483d,-,Eoa,155.77,0.10%,2024-04-30 15:14:11,0x33c89bd8d926202104d247b1f290b88451f71ff1625e980b93a79f47b2bce851,1788162.5999999999,0x89638209d697505f9b9f8a3971a7d0c8b093483d,0x5f515f6c524b18ca30f7783fb58dd4be2e9904ec,out
0x0c4809be72f9e117d75381438c5daec8abe75bad,-,Eoa,154.22,0.09%,2021-05-11 13:49:42,0xe94f6cc4e666a803258d9aae0efcfdfc429e40fcf53a7ed84d3eac4402a11f32,298027.1,0x0c4809be72f9e117d75381438c5daec8abe75bad,0x12138c02c11a3f290964b38d610342efce0564d0,out
0x5d616e813ba53a898fc936dc473443b525451e9d,-,Eoa,150.83,0.09%,2024-02-24 09:08:35,0x5b4f8f04b138a090b0307ce751071ac71179033fe1b14519d54a4d385843210f,655659.62,0x5d616e813ba53a898fc936dc473443b525451e9d,0x6bad673db13a85ee76c3580789212b06ed7bceb5,out
0x6de947950eb32f00773554309c6fa598d0ff6a9b,-,Eoa,150.04,0.09%,2023-07-12 00:18:11,0xeb665b9d66fef36cf80abe5c429370b31bcb8835133f1653a498ba3fe931cf7c,8943510.997612506,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0x6de947950eb32f00773554309c6fa598d0ff6a9b,in
0x042b8c325dbbc25903f0a488038aebf280ffff6a,-,Eoa,150.04,0.09%,2024-08-09 07:36:11,0x738602b8913782f191aa8a97059e13d365cf4adca3cb4aed657878cf6921bf38,85123.039731051,0x9db9e0e53058c89e5b94e29621a205198648425b,0x042b8c325dbbc25903f0a488038aebf280ffff6a,in
0xce0adbb76a8ce7224bec6b586e18743aeb03250a,-,Eoa,149.34,0.09%,2022-07-28 19:47:51,0x838cae0eb42c9d364c9ff3509757822a8a4d8f11409c96929e8c098d2b02a169,596054.2,0xce0adbb76a8ce7224bec6b586e18743aeb03250a,0xb3f923eabaf178fc1bd8e13902fc5c61d3ddef5b,out
0x2a097805c9bca80925b840b5c42e482ebc8c985e,-,Eoa,147.88,0.09%,2024-08-15 03:22:47,0x33dfe75bf1d5e061ac331d520e6c095bade3c6f646496d6a13f75d44a8632266,29802.71,0x2a097805c9bca80925b840b5c42e482ebc8c985e,0x594f2d9b6df0dd8fedb4934205d987cbfa0dad34,out
0x727e0b4dace39c984eefe342875323de5662aa07,-,Eoa,143.40,0.09%,2024-08-14 10:45:11,0xa88954ef6b6429943d8efcaf39f7082346fccaf91d77b6937d3015aa9570ccac,1192108.4,0x727e0b4dace39c984eefe342875323de5662aa07,0xd50717b70b59e63798482b1196c810083eb12da3,out
0xe506b2b5bbd1a166c8e44cc9942b6bd0eda51d90,-,Eoa,142.28,0.09%,2023-12-16 11:39:35,0x556f56abf878c82c3e4e86c4248a2e81b753d453fbe8a33d39f02dceb9654a11,8480837.97386,0x05ee6145c5b3e6f342b639383a722455887bed8d,0xe506b2b5bbd1a166c8e44cc9942b6bd0eda51d90,in
0xadc68fb9809206c88e4f871c14b904b25ae5e301,-,Eoa,140.35,0.09%,2022-07-29 21:36:57,0x3e454b69ad5175dbb259bd078dd324bfa7625b05599bc74fea6ab44a12cf9fbf,971116.5369164,0xbb98f2a83d78310342da3e63278ce7515d52619d,0xadc68fb9809206c88e4f871c14b904b25ae5e301,in
0x09c23d68adf8f7820117fa0b81aecaca28eec5bb,-,Eoa,127.13,0.08%,2022-11-10 08:56:23,0x70a2b9aecc2573a43d39fd8348310cff5815929672de0f9a5e4ea6f6195d7adb,66212.0680632824,0xceff51756c56ceffca006cd410b03ffc46dd3a58,0x09c23d68adf8f7820117fa0b81aecaca28eec5bb,in
0xb14e0e365e077a1ec50eddd055e99c07f04f48dd,-,Eoa,122.53,0.07%,2021-04-29 00:15:54,0x7284f7bfcc2fcd2dd2c2928dbd58773dedb3437a55c39134a16ef6457c36e9c8,76965.4324129838,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,0xb14e0e365e077a1ec50eddd055e99c07f04f48dd,in
0x31b13fa1c6e786854f62fd0d6cb41d9b64639cf8,-,Eoa,120.07,0.07%,2024-07-22 06:14:35,0x726629b5f5bc77c35c231b57fe1386efc19e775e14331a050586e2d8366928b7,4768433.6,0x31b13fa1c6e786854f62fd0d6cb41d9b64639cf8,0x3d2fb958376ee1ca22322b2c226666e414c3cfdd,out
0x593c427d8c7bf5c555ed41cd7cb7cce8c9f15bb5,-,Eoa,117.29,0.07%,2024-04-02 07:31:11,0xd3467ccaedbe1c614d734d17b528407f4c61719a19e3825b53e9773e1739f050,45720.5913300892,0x8544383f6f2eb43711fba8d918b30658856b9806,0x593c427d8c7bf5c555ed41cd7cb7cce8c9f15bb5,in
0x9ac715d3e251ef07703faaa396f6f12db727b273,-,Eoa,112.47,0.07%,2023-12-13 19:03:11,0x25bcbef17d04df0264a0a7264ff27348ab82fefbeac79d40904a7c65d819702d,885548.214895239,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,0x9ac715d3e251ef07703faaa396f6f12db727b273,in
0xf7b75ad2772e2301ffc6cfdac506d31f1d79409f,-,Eoa,110.68,0.07%,2024-04-13 21:20:47,0x5090dd2237a0be89ba40b9adc4263c503dc435bfece3aa7154ba19bf920961e2,1008419.9148860996,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xf7b75ad2772e2301ffc6cfdac506d31f1d79409f,in
0x4a9e49a45a4b2545cb177f79c7381a30e1dc261f,Ceffu:Custody Hot Wallet,Eoa,110.26,0.07%,2024-08-14 06:34:47,0x03570e384d516d113d5380803748916790839ba859b97e728ffffff2bb449fdb,1055359.2612192,0x00078dbd620934e6db168e615eb75ccfa3784528,0x4a9e49a45a4b2545cb177f79c7381a30e1dc261f,in
0x0bab5e6fefcd7e4a6c4af2daed052bc53217557e,-,Eoa,109.45,0.07%,2024-08-11 11:03:23,0xd25b1d1956695bb94a889300668172ff7ab5e69a627004c5368a4e38ba4a794e,17358.0901381888,0xc37704a457b1ee87eb657cae584a34961e86acac,0x0bab5e6fefcd7e4a6c4af2daed052bc53217557e,in
0xb03717ae4662b2eceeb64cb837d70b37d2074ef9,-,Eoa,104.72,0.06%,2024-01-16 02:55:23,0x143277d09b66d4e58b0bfca9f6f9bc03b76df4e6a6b678145881159190cde780,366273.2030207824,0xa88800cd213da5ae406ce248380802bd53b47647,0xb03717ae4662b2eceeb64cb837d70b37d2074ef9,in
0xab96e9ae52351f27ff9ace45ac2cb7083044eb69,-,Eoa,103.00,0.06%,2022-08-24 14:18:21,0xffd3bc46060c2fc5b211bb191da3009aa25a4ab487e5d5498dbf3b35a8d4bd18,6139358.26,0xb5c55f76f90cc528b2609109ca14d8d84593590e,0xab96e9ae52351f27ff9ace45ac2cb7083044eb69,in
0x67a263b732b4da4f128c482289605d5963329e18,-,Eoa,101.48,0.06%,2024-08-08 10:37:47,0xb3140077e8110682dabfdb9461de592e08bd3e9cc11f2546c39623de86531e99,8378262.865913208,0x67a263b732b4da4f128c482289605d5963329e18,0xe9a7b355a80bc11f27d822909e4d9a18d3952445,out
0x4d36fcc762f773dcc53f072f0b4c3f693bb8a7ce,bitaz.eth,Eoa,101.19,0.06%,2023-03-27 01:18:23,0xa7f1d985c43b88a979e54bb153195f2fb20faf5b5c10446a4d8f055521fd9bac,158887.2855758888,0x8eb8a3b98659cce290402893d0123abb75e3ab28,0x4d36fcc762f773dcc53f072f0b4c3f693bb8a7ce,in
0x0f8179a26ae4709ec59048a266e690d49553605a,-,Eoa,100.24,0.06%,2023-12-30 21:19:35,0xf7f32cf0414e113607c34f18796869d75992d3536019763c294190eeef6fecf8,5974931.85824092,0xdaef20ea4708fcff06204a4fe9ddf41db056ba18,0x0f8179a26ae4709ec59048a266e690d49553605a,in
0x4371aa0fa140971607b359f41e6fda0e7c58a911,-,Eoa,100.05,0.06%,2024-08-09 05:47:59,0x58bf37f13ea4f7589c0ddb75928b00c9b13fe2e93b0125a6f34595857202fcaa,181820.57284615698,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,0x4371aa0fa140971607b359f41e6fda0e7c58a911,in
0x233321c0db565ebd8f4c705cca6ab4c7ee57a1a8,-,Eoa,100.00,0.06%,2023-08-17 21:19:23,0x964cad1306a6e18dbba4b0b65a948aefa0a8e71383c06c4a5b28bc2f93690e80,5960828.227015002,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x233321c0db565ebd8f4c705cca6ab4c7ee57a1a8,in
0xc1fbc148cf26d56fe5345a919d0c21424e8f1c48,-,Eoa,100.00,0.06%,2024-06-24 11:18:23,0xf18de4e00e9de0e3ea4c5cb2aa9884a811ae10a29c7672dc58e0003ae4eaaad7,595338.93496,0x7f07475f3d53aa1d0ac74ac811b311dfb41da637,0xc1fbc148cf26d56fe5345a919d0c21424e8f1c48,in
0x202bf49ff78a18f7f0e69679837384b3b6de765c,-,Eoa,100.00,0.06%,2024-05-28 07:48:35,0x24f84c426a78cc1ba72b2641398937b01005f1286248c8631e8bd7881e28e00e,5900936.58,0xf524db9701ddb121a8ad9b19579ec625e9288d7f,0x202bf49ff78a18f7f0e69679837384b3b6de765c,in
0x91cfbce901ebec39e5fcd4416893a5632b6da004,-,Eoa,99.99,0.06%,2024-08-05 13:27:35,0x15b922ee0091fe56e953c6770ac8b28c87ce31a363d4f54432887dbeeb57cb33,5960539.218811103,0x91cfbce901ebec39e5fcd4416893a5632b6da004,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de8,out
0xbde89c9a7241ee336b94c36b78c440ae4fe29fd6,-,Eoa,99.11,0.06%,2024-08-09 05:30:11,0x5af6b5ce1dd67757501ec3b867283cd80530f636b14919ad4ce4b9cac3c0a1c4,556643.787718872,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,0xbde89c9a7241ee336b94c36b78c440ae4fe29fd6,in
0x8afacaa08de7189d84db9d87b9c21c2f1ac28113,-,Eoa,97.01,0.06%,2024-08-12 11:44:11,0x75b075e6a2b1a41a86cde083584a507fc9fed300a8c87609cde878af70e90972,1828556.275210532,0x8afacaa08de7189d84db9d87b9c21c2f1ac28113,0xbcc66fc7402daa98f5764057f95ac66b9391cd6b,out
0x7c12388536e299d2ae23b280a0a3346697b06228,-,Eoa,95.86,0.06%,2024-08-05 07:50:11,0xad8d63733eb6d33219978fb4c165d162f37cd81bc538bb862bd7359d0147da12,394448.5729965928,0x111111125421ca6dc452d289314280a0f8842a65,0x7c12388536e299d2ae23b280a0a3346697b06228,in
0xbb4313ee38500a19c047858cd381618b63d29d91,-,Eoa,94.90,0.06%,2021-08-02 09:37:36,0x534933e0e38c0c36a2441caab5ac487c4ea5f2f5ada1fdf3552aa07407aa0a62,5656604.0504426,0xcb4bef1df8d494de6ad61e1648cd627da9699762,0xbb4313ee38500a19c047858cd381618b63d29d91,in
0x42283fa21d5642c1744c2888f041ddea5d79149c,-,Eoa,93.37,0.06%,2023-12-14 08:33:59,0xca2a0cc046c883d15d423262959064d8e0716fb1089f87407d84af359df6490a,59605.42,0x42283fa21d5642c1744c2888f041ddea5d79149c,0x74de5d4fcbf63e00296fd95d33236b9794016631,out
0xe13b1a0c611ffdb8655e6875a02e317d7771fddd,-,Eoa,93.04,0.06%,2024-08-14 12:49:59,0x88532e13e659343279aae508667d3d08b934d3d35649537c201f3dbb270da1d8,59605.42,0xe13b1a0c611ffdb8655e6875a02e317d7771fddd,0x4a14347083b80e5216ca31350a2d21702ac3650d,out
0x06f522a84e0101545516b149ccc4e5561608da1d,-,Eoa,93.03,0.06%,2024-03-20 21:51:23,0xeb46e985f503022c641bdf908bc85151da02f56a0e55cb3f6ebbfb58333f44c1,149013.55,0x06f522a84e0101545516b149ccc4e5561608da1d,0x8571c129f335832f6bbc76d49414ad2b8371a422,out
0x850dc6590d7218047ecc95b47b1d3229d6e687e4,-,Eoa,89.52,0.05%,2023-09-06 16:31:35,0xced711fffc31f35eab63ef6c4992ea49ddd2bf12ddf01b1004357a5968986d2b,5335397.014752263,0xcf81eabb56967f56442d2d1e9847819fa9b1f417,0x850dc6590d7218047ecc95b47b1d3229d6e687e4,in
0x3d2fb958376ee1ca22322b2c226666e414c3cfdd,-,Eoa,88.54,0.05%,2024-08-05 08:14:23,0x66e7eb44455f0203d59de78e9fedfccd18f4ffa993bd5ca5a06c5a3a1f691e8e,5245276.96,0x3d2fb958376ee1ca22322b2c226666e414c3cfdd,0xccf4429db6322d5c611ee964527d42e5d685dd6a,out
0x332926017b54fbb17704796842aa1078c169952a,-,Eoa,87.00,0.05%,2023-11-16 03:49:47,0xed24b857381c8aa81242cfb92b6af4133386a8fe3f4f7a8a1c33494d4abdcc34,5185671.54,0xdb56fa0e5fc6b9e8fdee5b7e8e5072c692068475,0x332926017b54fbb17704796842aa1078c169952a,in
0xc79b6416bd17446f930d32a7b78cf60d35a12be7,-,Eoa,85.44,0.05%,2024-08-05 19:33:59,0x532ca33e771b4cef56d963e8a58dcd53efd855fa068baa410c49004323fdc5f9,3775824.76783665,0xc79b6416bd17446f930d32a7b78cf60d35a12be7,0xc3d688b66703497daa19211eedff47f25384cdc3,out
0x61b9f30e758fd373f2329e4552600415026534ab,-,Eoa,84.99,0.05%,2024-08-14 11:32:47,0x0ea520152f9d5f96944d434979d86830d969856f8bb95e5c37debf1dcf2561cc,446755.113215761,0x61b9f30e758fd373f2329e4552600415026534ab,0x28d9ada0ef9642530e704d19a1c407cee22a6193,out
0xcf4ca74f832696523fa37169441fea64ef7458ea,-,Eoa,84.39,0.05%,2024-04-01 21:38:59,0x06d0b1285ee94c68870ce3cb165c007e771758a359e7d315defda91737e2b7d0,417237.94,0xcf4ca74f832696523fa37169441fea64ef7458ea,0xabe3c19198b121116d51f5c54a0f65c012ce5a55,out
0x2ee6c1e422b54918043a28f94e5e64e3a19197ff,-,Eoa,84.26,0.05%,2024-03-26 20:07:59,0xff5fcbfe3fc13539691d5df43e745ebcd164e77eaa945339b2860fb261855f7f,1788144.718374,0x6cc5f688a315f3dc28a7781717a9a798a59fda7b,0x2ee6c1e422b54918043a28f94e5e64e3a19197ff,in
0xa90d16a3039704b4d87c05e7f4b6fe65809bd90e,-,Eoa,83.95,0.05%,2021-04-20 23:54:28,0x9d74288ea6c9e0db1a5190da038184f94080b59213a3a0c343c00f43c816bd9a,244333.6084155022,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,0xa90d16a3039704b4d87c05e7f4b6fe65809bd90e,in
0x5a0da46f313e05a45b7ac674998ff99ed50f39b7,-,Eoa,81.20,0.05%,2023-01-07 14:15:23,0x4c6b909df655fa08509f7e860c9fd38e5aa29b19002ae9fcdc81cf5cf3d80390,55259.9679182712,0x9a772018fbd77fcd2d25657e5c547baff3fd7d16,0x5a0da46f313e05a45b7ac674998ff99ed50f39b7,in
