Address,Address Tag,Type,Token Balance,Percentage,Date Times,Txhash,Value (USD),From,To,Transfer Type
0xdd427d8f19355f1decf473f2b223bb3815696d1e,-,Eoa,347.01,0.08%,2020-10-22 19:35:57,0x8b1b4df84795c090406eddd584e2fa5c17382ca3ffdb79718600f9d87afcc080,103842.0,0xdd427d8f19355f1decf473f2b223bb3815696d1e,0xefd20d6a6f72c41d953dd2f95069eba175814b56,out
0xb23d3bbe29e5cf47c4305ffdee27d6df23cd0eee,-,Eoa,334.65,0.08%,2018-02-06 22:53:21,0x184580a54063be0598f4aea7594160d67e3b6011e00d588a90b8594c0e5cd4df,173263.44638260442,0xd551234ae421e3bcba99a0da6d736074f22192ff,0xb23d3bbe29e5cf47c4305ffdee27d6df23cd0eee,in
0xcaeed379dcfeef5c6bb7b0b2545af96230f82223,-,Eoa,325.67,0.08%,2018-01-24 09:59:24,0xacd89f41609613bdbf9e95b891f445d007b5c7a1d00640cbbf7ceeb53a64fa14,122365.91244405511,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xcaeed379dcfeef5c6bb7b0b2545af96230f82223,in
0x11bcc5d5cefdf6f28934a03b7b2575aed9218b42,-,Eoa,323.68,0.08%,2019-04-02 21:56:04,0xceee213f00092aab63f13df73210f7cbaaa64841e116146cbeed077c82dd9014,168059.52612043382,0xd551234ae421e3bcba99a0da6d736074f22192ff,0x11bcc5d5cefdf6f28934a03b7b2575aed9218b42,in
0xbc3c2fb2d33e32be9094a0d9baee7bcb72788db2,-,Eoa,317.73,0.08%,2017-12-07 01:02:53,0x3fa86fc91e6fb20ee364423d4c2f814e0545e0354036fbd05ad20621ae9da2fa,164194.72440349412,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xbc3c2fb2d33e32be9094a0d9baee7bcb72788db2,in
0xbc0f2c9a432e09326d934dc439f5b780feb1c297,-,Eoa,311.00,0.07%,2017-08-18 04:57:33,0xd0ed83b0c2272dda8ee05c25e634718cc66ac592b4860a688999e54d5b21ed90,161993.52000000002,0x8d12a197cb00d4747a1fe03395095ce2a5cc6819,0xbc0f2c9a432e09326d934dc439f5b780feb1c297,in
0x4aa72e68e13aaa862ada0f1253d3744122edcb33,-,Eoa,306.84,0.07%,2017-12-22 10:20:53,0xab3819e2d3b0c456637393be319d097679cc21cfec7b36de62affcb13f7a9438,159317.51166000002,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x4aa72e68e13aaa862ada0f1253d3744122edcb33,in
0x525ef0e62ad7b78fbe84e7491519a1e11f071eb1,-,Eoa,302.49,0.07%,2019-12-30 11:15:11,0xf89b24a6e7e281299818cb32377613dd95a8fe8c6999396290ce3a7a8d7e6d5b,157059.98658,0xaeec6f5aca72f3a005af1b3420ab8c8c7009bac8,0x525ef0e62ad7b78fbe84e7491519a1e11f071eb1,in
0xf7550ef4294c0f0804f848765115dae736dde563,-,Eoa,300.77,0.07%,2018-05-02 03:23:40,0x18563632e50fde962a4b42909df0e44684c6be80653b1529a752d71954b5126a,72689.40000000001,0xf7550ef4294c0f0804f848765115dae736dde563,0x64ae63bcb7a8ce2a384b5fe61cb5b7a9732696c6,out
0xc2ce71a4f6b082333f0a0e57da330f90a734b577,-,Eoa,300.00,0.07%,2017-08-17 09:17:06,0x7dca4cd9386fc9cf06ad02ea1ffb1879724cab6e6fa0be86a831bcab8e8a9feb,155763.0,0xedf09e7219a00c4f5aa2feabd888ddac657433b7,0xc2ce71a4f6b082333f0a0e57da330f90a734b577,in
0xa8a08fe0cd2f751de4bd7865458cae01b0e3050b,-,Eoa,300.00,0.07%,2024-04-18 02:20:59,0xa0ece5d36d9e2d7970f7f3a93ee779a9c1d7e5766e8723db7a1c1dfce277a198,31152.600000000002,0x6cbb7325ddca6ff56111dc9e67e055b1e391f29c,0xa8a08fe0cd2f751de4bd7865458cae01b0e3050b,in
0x1f2796ef0cbe0760a5391670366e6de3c8dfeb1b,-,Eoa,299.95,0.07%,2019-04-19 14:33:43,0xe82ed7b47f7af980d89c73fb7146dd2d5c77c94a6d7a64524a9bc8600f0d5e8a,155737.0395,0xd551234ae421e3bcba99a0da6d736074f22192ff,0x1f2796ef0cbe0760a5391670366e6de3c8dfeb1b,in
0xf223cf27db14d320ac8be8cdad00d3a9af0f19d5,-,Eoa,299.19,0.07%,2018-02-13 18:30:02,0x0ea8b31103e9f7571d54b789298b86ff931a0ab1d179bdd6ef6f840a94cce8a2,155344.09156931523,0x98613750f07a4336c6c1bcadcb214a0aa8af91ba,0xf223cf27db14d320ac8be8cdad00d3a9af0f19d5,in
0xb09fbdb544c9582f35cbefbe3c7d4d0e68b45aaa,-,Eoa,298.96,0.07%,2024-05-19 02:14:59,0x7412c90129e720bf51cbcf16cc86b83bc11418a2d7262610279c9547d98ec67b,10384.2,0xb09fbdb544c9582f35cbefbe3c7d4d0e68b45aaa,0x5a7e98929e469d1eee924eada470d5cd5b83f7ab,out
0x41de2d022bf65b65eb1b265f78df70cb4a97c191,-,Eoa,293.74,0.07%,2019-01-14 19:39:42,0x1577cb9f520768e04889db39c97f01ca72be767811d2d6641768d98bc3ec4711,152061.0327,0x564286362092d8e7936f0549571a803b203aaced,0x41de2d022bf65b65eb1b265f78df70cb4a97c191,in
0x4d7a11f6aa84d6e082f2ca990a5e32d617604527,-,Eoa,290.85,0.07%,2017-09-19 05:12:56,0x2098c51ae9562758c7a7ba2889e8ee3deeeee6acb2c66c1c7427cc26a1fdf10c,151012.22850000003,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x4d7a11f6aa84d6e082f2ca990a5e32d617604527,in
0xd892271518f25d56f7b936d52fb4873ed98346ad,-,Eoa,276.45,0.07%,2018-01-03 03:57:52,0x0d721cd45e22a494b0d2c7ebb182121741c04a6ff73c5196503ba5778efd5dac,141462.8401012002,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xd892271518f25d56f7b936d52fb4873ed98346ad,in
0x0ac6dae125d3016737febb77ef80c8688c3e8d70,-,Eoa,275.86,0.07%,2017-11-30 02:24:36,0xed259c6b12f14304278484c0bc43b30ec4de6d00c1aeaeca05cf7edc0994eeac,143230.049415,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x0ac6dae125d3016737febb77ef80c8688c3e8d70,in
0xad140352faef6e8ae1dcd860f948618e2b4d34b6,-,Eoa,272.39,0.06%,2018-02-12 12:45:36,0xc3604f5c3d0837c40bb4ee28eeb4b32968a087d61a9d69881cf0f582efafc50c,140878.0264327596,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xad140352faef6e8ae1dcd860f948618e2b4d34b6,in
0xc3591db7df0dd5023b568a891236c1c5afede41b,-,Eoa,270.53,0.06%,2018-01-12 21:33:09,0xcab22a610ebbc26c05bc0084962a1caa24eda48be8fac503ec865f9cc57021f7,139706.6773176369,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xc3591db7df0dd5023b568a891236c1c5afede41b,in
0x85eafe846faaa6c36156372f84898d7e7f180a90,-,Eoa,268.43,0.06%,2018-02-12 14:02:04,0x4f6c1cf175722264f64c21a040cac515aa39c80133d5f968b84696372392dc80,139371.54291681843,0x564286362092d8e7936f0549571a803b203aaced,0x85eafe846faaa6c36156372f84898d7e7f180a90,in
0x30fc7f24504bddb1e19418925faebde487a8c330,-,Eoa,263.90,0.06%,2018-02-02 03:42:03,0xe3097acb01ffe7694368c43c5f274547223ba30f5e9bba8568d924df571fd015,137019.519,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x30fc7f24504bddb1e19418925faebde487a8c330,in
0x4bc2f8f0303c4bf6ce3a0fcb5ebaa06b8bf2581f,-,Eoa,254.43,0.06%,2018-03-14 03:39:24,0x79f0ffea28e94da97fbd16b20e1d09a11e6c4540362df7aa39cee939fb04049d,132105.48503076,0x564286362092d8e7936f0549571a803b203aaced,0x4bc2f8f0303c4bf6ce3a0fcb5ebaa06b8bf2581f,in
0xbabbfbd96291ce07afdee9e22459f1dd6e84de4c,-,Eoa,253.35,0.06%,2023-06-07 18:47:35,0x3a8179533e88bf993421fcb916f38d1f23398cb09c60b4b015e7ef4af9e63b22,51921.0,0xbabbfbd96291ce07afdee9e22459f1dd6e84de4c,0x4c750b4d9ae6f1c27de1d102ad5ff677056dd4f7,out
0x724e8eb190aeb1734d4659b7abc0a1341f26a7e5,-,Eoa,252.01,0.06%,2019-02-22 10:01:42,0x111fd7ef25bfc2a43a2c1514968665863d81344be51370e189bd97046455f2ed,130794.19110000001,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x724e8eb190aeb1734d4659b7abc0a1341f26a7e5,in
0x6fa8505653ab61216c1b5956cb5d7d9b4c79e41d,-,Eoa,250.98,0.06%,2024-04-28 19:25:47,0xc0a7856c12aae9fe20d86c29dce02655b32f7d90b6fa2408cca72b7d05b5e78b,25960.5,0x6fa8505653ab61216c1b5956cb5d7d9b4c79e41d,0x2f1684b68fcdc161df37220d9fa0cd37967aa999,out
0xdcdff4f6d39c953d0b78d292e7645b70c3feb0c6,-,Eoa,250.84,0.06%,2018-01-20 19:01:16,0x34a0824566ecf4a9918bc616749651845b054a0599521aaa59b0b2ce676cdbc3,130243.5218286135,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xdcdff4f6d39c953d0b78d292e7645b70c3feb0c6,in
