Address,Address Tag,Type,Token Balance,Percentage,Date Times,Txhash,Value (USD),From,To,Transfer Type
0x3af4a49c8e2fcaf33fd3389543b80d320fcc9091,-,Eoa,515.67,0.01%,2024-08-08 23:09:59,0xdf72517f88ab54b25e83ed72563e88e41fe888cd6069c309bf5074d8b39a586b,514206.31,0x3af4a49c8e2fcaf33fd3389543b80d320fcc9091,0x9008d19f58aabd9ed0d60971565aa8510560ab41,out
0x4460531eb1a2a27f3fdd83a13c2d526ecc7db859,-,Eoa,500.00,0.01%,2023-04-16 02:23:59,0x94c157ece7031fcaf90571da773f7a38031429a3f62e460e25c1492722ae013f,1713330.244,0x4460531eb1a2a27f3fdd83a13c2d526ecc7db859,0x92b6227618dc85147dcf45cfed40dd5fbcfebf17,out
0x5e9f736f314c9108ac72d4cfed4bcc09c01309a6,-,Eoa,491.45,0.01%,2023-07-28 20:47:11,0xfb40cd41499a1fd7b354a1e0c52872e80a5b0e4937dc3f0810a948751d71bbe1,40506.58264394666,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0x5e9f736f314c9108ac72d4cfed4bcc09c01309a6,in
0x4918fc71bd92f262c4d2f73804fa805de8602743,monkeybread.eth,Eoa,487.65,0.01%,2022-05-02 17:58:53,0x78ccbfa37a8e544e204b7d0f9c06147b6c2e49ae739c159ff073e9bff6c2edd0,713995.5375,0x9b75e2e87f10c883690d8c36bdaf3d7b1c38ec3b,0x4918fc71bd92f262c4d2f73804fa805de8602743,in
0x47e6dac0fdb0e9de4a1070e1978aa6cbeeedc32f,-,Eoa,460.75,0.01%,2023-05-19 09:46:11,0x1b03df5b82e9586b06f870cd21372915e64ada338b6368b71f6f0daafce40ec7,14310.53881107719,0xf2445e7f77f334c536ce984820f5db5efec38e37,0x47e6dac0fdb0e9de4a1070e1978aa6cbeeedc32f,in
0xc98dadc49aec97213784d1d4f299802fab345bc2,-,Eoa,457.83,0.01%,2018-11-14 10:51:59,0x421eee84de4c2e32db9576856eab59d04efde7e5951735a7a9c882a9cd3ed43d,64760.204251908,0xf990fae85e9c0b494e3a9149aaa7d588cbdf9992,0xc98dadc49aec97213784d1d4f299802fab345bc2,in
0x7b7667d7d6f3c250ddb1887869c27ae7764f9f64,-,Eoa,455.13,0.01%,2024-08-13 15:36:23,0xad73dc0c87c383202fef22fe7dc1485462215148073641a65a280f16dff5f308,1179018.3277231823,0x7b7667d7d6f3c250ddb1887869c27ae7764f9f64,0xe37e799d5077682fa0a244d46e5649f71457bd09,out
0x0c1dc7b813543add7ee871f2b23c57aff584564b,-,Eoa,437.72,0.01%,2018-11-07 21:32:32,0x3446887c64d00042589583dfe4f3ffe820c782d4473d40e09da1b27ff8c7abd0,131244.56846841172,0xe269e891a2ec8585a378882ffa531141205e92e9,0x0c1dc7b813543add7ee871f2b23c57aff584564b,in
0xa4aa93c674e8492d2da23951ed6e329e3a6e9fb9,-,Eoa,436.79,0.01%,2024-07-03 06:58:11,0x5ca0cc4435a5d8d1cff9aa86cb5b57e70c0edea19c798051d24d695fb10c99f8,33675.98,0xa4aa93c674e8492d2da23951ed6e329e3a6e9fb9,0x9008d19f58aabd9ed0d60971565aa8510560ab41,out
0xecd686ddbcca690a5aea1e35225301a9306e2bb4,-,Eoa,432.77,0.01%,2024-04-13 23:25:47,0x9ed564cd9d0b8a3d96e7c1b3aaf6b33aec7c4aa921706f35478967342d0f7773,84901.19318013215,0xce80819bf969d64f6588d9247ada2c58e582b34a,0xecd686ddbcca690a5aea1e35225301a9306e2bb4,in
0x85560dbef2533eec139b3e206b119fd700f90262,-,Eoa,431.75,0.01%,2021-09-03 12:56:29,0x592285684e961c24ee2ef45fd1bb1d61103faea753b74074f640e4be93296465,259046.0,0x85560dbef2533eec139b3e206b119fd700f90262,0xa8b4367f09e63a5234abd14f5ef6868b1aed0e7d,out
0x565eba8b4146b6d71ccb2aa9bef2bd14df8063e4,-,Eoa,414.38,0.01%,2023-07-30 13:51:11,0x193bd760c51ba72aee0c75b799cd84f2b3df2165b5ce5bb944b75e5e7db0fc4e,1073458.1349368508,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x565eba8b4146b6d71ccb2aa9bef2bd14df8063e4,in
0x71af568331ba2891c4fe1216de0179ae918e5094,-,Eoa,405.64,0.01%,2024-04-13 03:47:23,0x65d51f942572a3fbca2f5a2a3807746a0b0610d05a9f111d532bf868a53663fc,234346.1137013288,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x71af568331ba2891c4fe1216de0179ae918e5094,in
0xfe0875e12958a019dea15a795c22845179749f50,-,Eoa,403.10,0.01%,2024-01-08 20:04:35,0xf7073475704be691d58afc926748163832ea0d64146bf18a69e1f992aa85de40,1044236.2421446554,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0xfe0875e12958a019dea15a795c22845179749f50,in
0xf6a5d3dd7c988b1d9b029886cd404b582aaa26e1,-,Eoa,400.00,0.01%,2024-06-06 02:32:47,0xf548d89c64a71cd52c4b63d8b7f625a8de209563e617b99c04b33352542294fe,271609.73099999997,0xf6a5d3dd7c988b1d9b029886cd404b582aaa26e1,0x9008d19f58aabd9ed0d60971565aa8510560ab41,out
